id,rating,votes,service_rating,price,price_discount,url,Гарантия от производителя,Тип,Модель,Код производителя,Год релиза,Операционная система,Игровой ноутбук,Конструктивное исполнение,Цвет верхней крышки,Материал крышки,Материал корпуса,Раскладка клавиатуры,Цифровой блок клавиатуры,Подсветка клавиш,Тачпад,Сканер отпечатка пальца,Механическая клавиатура,Тип экрана,Диагональ экрана (дюйм),Разрешение экрана,Покрытие экрана,Сенсорный экран,Максимальная частота обновления экрана,Яркость,Плотность пикселей,Технология динамического обновления экрана,Модель процессора,Общее количество ядер,Количество производительных ядер,Количество энергоэффективных ядер,Максимальное число потоков,Частота процессора,Автоматическое увеличение частоты,Тип оперативной памяти,Объем оперативной памяти,Частота оперативной памяти,Вид графического ускорителя,Модель встроенной видеокарты,Модель дискретной видеокарты,Общий объем твердотельных накопителей (SSD),Общий объем жестких дисков (HDD),Объем накопителя eMMC,Веб-камера,Встроенный микрофон,Поддержка карт памяти кард-ридером,Оптический привод,Беспроводной интерфейс,Порт Ethernet,Видеоразъемы,Аудиоразъемы,Разъемы USB Type-A,Разъемы USB Type-C,Дополнительные интерфейсы,Thunderbolt,Поддержка USB Power Delivery,Тип аккумулятора,Емкость аккумулятора,Приблизительное время автономной работы,"Особенности, дополнительно",Комплектация,Глубина,Ширина,Толщина,Вес,Страна-производитель,Количество слотов под модули памяти,Максимальный объем памяти,Свободные слоты для оперативной памяти,Дополнительный дисплей,Версия видеоразъема,"Цвет, заявленный производителем",Поддержка TPM,Тип SSD диска,Гарантия от продавца,Цветовой охват,Выходная мощность адаптера питания,Скорость вращения шпинделя,Производитель видеочипа,Тип видеопамяти,Объем видеопамяти,Тактовая частота с ускорением,Расширенные возможности,HDR,Максимальное энергопотребление
b67a975d-4dcd-11ed-9038-00155d8ed20c,4.0,1,0.0,128999,116099,https://www.dns-shop.ru/product/b67a975d4dcded20/156-noutbuk-xiaomi-pro-redmibook-serebristyj/,12 мес.,ноутбук,Xiaomi Pro RedmiBook,[RMA2202-BD],2022,Windows 10 Home Single Language,нет,классический,серебристый,алюминий,алюминий/пластик,английская/русская,нет,одноцветная (белая),стандартный тачпад,есть,нет,IPS,"15.6""",3200x2000,глянцевое,нет,90 Гц,300 Кд/м²,242 ppi,нет,Intel Core i7-12650H,10,6,4,16,2.3 ГГц,4.7 ГГц,LPDDR5,16 ГБ,4800 МГц,дискретный и встроенный,Intel Iris Xe Graphics,GeForce RTX 2050,512 ГБ,нет,нет,1 Мп (720p),есть,,нет,"WI-FI 6 (802.11ax), Bluetooth 5.2",нет,"HDMI, USB Type-C",3.5 мм jack (микрофон/аудио),USB 2.0,USB 3.2 Gen1,,Thunderbolt 4,есть,Li-Pol,130 Вт*ч,,,"документация, адаптер питания",242.3 мм,350.1 мм,17.9 мм,1.79 кг,,интегрированная,16 ГБ,нет,,,,,M.2 PCIe,,sRGB 100%,,,NVIDIA,GDDR6,4 ГБ,,,,
c8d393df-2fee-11ed-9018-00155d8ed20b,0.0,0,0.0,116999,116999,https://www.dns-shop.ru/product/c8d393df2feeed20/156-noutbuk-acer-nitro-5-an515-57-76vm-cernyj/,12 мес.,ноутбук,Acer Nitro 5 AN515-57-76VM,[NH.QEWER.001],2021,без ОС,да,классический,черный,пластик,пластик,английская/русская,есть,одноцветная (красная),стандартный тачпад,нет,нет,IPS,"15.6""",Full HD (1920x1080),матовое,нет,144 Гц,300 Кд/м²,141 ppi,,Intel Core i7-11800H,8,8,нет,16,2.3 ГГц,4.6 ГГц,DDR4,16 ГБ,3200 МГц,дискретный и встроенный,Intel UHD Graphics,GeForce RTX 3060 для ноутбуков,512 ГБ,нет,нет,1 Мп (720p),есть,нет,нет,"WI-FI 6 (802.11ax), Bluetooth 5.1",LAN 1 Гбит/с,"HDMI, USB Type-C",3.5 мм jack (микрофон/аудио),"USB 3.2 Gen2, USB 3.2 Gen1 x2",USB 3.2 Gen2,нет,нет,нет,Li-Ion,3560 мА*ч,5.5 ч,,"документация, адаптер питания",255 мм,363.4 мм,23.9 мм,2.3 кг,,2,32 ГБ,,нет,"HDMI 2.0, DP 1.4",черный,есть,M.2 PCIe,,NTSC 72%,,,NVIDIA,GDDR6,6 ГБ,,"технология Dynamic Boost 2.0, технология DLSS",,
d2170be1-c562-11ec-a28c-00155dd2ff41,0.0,0,0.0,117499,117499,https://www.dns-shop.ru/product/d2170be1c5622ff4/161-noutbuk-hp-victus-16-d0051ur-sinij/,12 мес.,ноутбук,HP Victus 16-d0051ur,[4E0X3EA],2021,без ОС,да,классический,синий,пластик,пластик,английская/русская,есть,одноцветная (белая),стандартный тачпад,нет,нет,IPS,"16.1""",Full HD (1920x1080),матовое,нет,144 Гц,250 Кд/м²,137 ppi,нет,Intel Core i5-11400H,6,6,нет,12,2.7 ГГц,4.5 ГГц,DDR4,16 ГБ,2933 МГц,дискретный и встроенный,Intel UHD Graphics,GeForce RTX 3050 для ноутбуков,512 ГБ,нет,нет,1 Мп (720p),есть,SD,нет,"WI-FI 6 (802.11ax), Bluetooth 5.2",LAN 1 Гбит/с,"HDMI, USB Type-C",3.5 мм jack (микрофон/аудио),USB 3.2 Gen1 x3,нет,нет,нет,нет,Li-Pol,70 Вт*ч,8.75 ч,"акселерометр, быстрая зарядка","документация, адаптер питания",260 мм,370 мм,23.5 мм,2.48 кг,,2,32 ГБ,нет,,HDMI 2.1,,есть,M.2 PCIe,,NTSC 45%,200 Вт,,NVIDIA,GDDR6,4 ГБ,,"технология Dynamic Boost 2.0, технология WhisperMode 2.0, технология Resizable BAR, технология DLSS",,
27f243c0-8b17-11ec-a28c-00155dd2ff41,0.0,0,0.0,131499,118299,https://www.dns-shop.ru/product/27f243c08b172ff4/156-noutbuk-msi-pulse-gl66-12uek-220ru-seryj/,12 мес.,ноутбук,MSI Pulse GL66 12UEK-220RU,[9S7-158314-220],2022,Windows 11 Home Single Language,да,классический,серый,алюминий,пластик,английская/русская,есть,RGB,стандартный тачпад,нет,нет,IPS,"15.6""",Full HD (1920x1080),матовое,нет,144 Гц,350 Кд/м²,141 ppi,нет,Intel Core i7-12700H,12,8,4,20,1.7 ГГц,4.7 ГГц,DDR4,16 ГБ,3200 МГц,дискретный и встроенный,Intel UHD Graphics,GeForce RTX 3060 для ноутбуков,512 ГБ,нет,нет,1 Мп (720p),есть,нет,нет,"WI-FI 6 (802.11ax), Bluetooth 5.2",LAN 1 Гбит/с,HDMI,3.5 мм jack (микрофон/аудио),"USB 2.0, USB 3.2 Gen1 x2",USB 3.2 Gen1,,нет,нет,Li-Pol,53 Вт*ч,4 ч,,"документация, адаптер питания",259 мм,359 мм,24 мм,2.25 кг,,2,64 ГБ,,,,,,M.2 PCIe,,sRGB 93%,150 Вт,,NVIDIA,GDDR6,6 ГБ,1485 МГц,"технология Dynamic Boost 2.0, технология WhisperMode 2.0, технология Resizable BAR, технология DLSS",,85 Вт
7a427ab3-e867-11ec-8fd0-00155d8ed20b,5.0,1,0.0,129999,119599,https://www.dns-shop.ru/product/7a427ab3e867ed20/133-noutbuk-apple-macbook-pro-serebristyj/,,ноутбук,Apple MacBook Pro,[MYDA2],2020,macOS,нет,классический,серебристый,алюминий,алюминий,английская/русская,нет,одноцветная (белая),стандартный тачпад,есть,нет,IPS,"13.3""",2560x1600,глянцевое,нет,60 Гц,500 Кд/м²,227 ppi,нет,Apple M1,8,4,4,8,,,DDR4,8 ГБ,,встроенный,Apple M1 8-core,нет,512 ГБ,нет,нет,1 Мп (720p),есть,нет,нет,"WI-FI 6 (802.11ax), Bluetooth 5.0",нет,USB Type-C x2,3.5 мм jack (аудио),нет,USB4 x2,,Thunderbolt 3,есть,Li-Pol,58.2 Вт*ч,20 ч,датчик внешней освещенности,"документация, адаптер питания, кабель USB Type-C, нестандартная вилка",212.4 мм,304.1 мм,15.6 мм,1.4 кг,,интегрированная,8 ГБ,нет,,,Silver,,,12 мес.,,61 Вт,,,,,,,HDR10,
6f0d8844-6551-11ed-9058-00155d8ed209,5.0,1,0.0,129999,119599,https://www.dns-shop.ru/product/6f0d88446551ed20/133-noutbuk-apple-macbook-pro-seryj/,,ноутбук,Apple MacBook Pro,[MYD92],2020,macOS,нет,классический,серый,алюминий,алюминий,английская,нет,одноцветная (белая),стандартный тачпад,есть,нет,IPS,"13.3""",2560x1600,глянцевое,нет,60 Гц,500 Кд/м²,227 ppi,нет,Apple M1,8,4,4,8,,,DDR4,8 ГБ,,встроенный,Apple M1 8-core,нет,512 ГБ,нет,нет,1 Мп (720p),есть,нет,нет,"WI-FI 6 (802.11ax), Bluetooth 5.0",нет,USB Type-C x2,3.5 мм jack (аудио),нет,USB4 x2,,Thunderbolt 3,есть,Li-Pol,58.2 Вт*ч,20 ч,"датчик внешней освещенности, английская раскладка","документация, адаптер питания, кабель USB Type-C, нестандартная вилка",212.4 мм,304.1 мм,15.6 мм,1.4 кг,,интегрированная,8 ГБ,нет,,,Space Grey,,,12 мес.,,61 Вт,,,,,,,HDR10,
fd399a22-2f3e-11ed-9019-00155d8ed209,5.0,1,0.0,119999,119999,https://www.dns-shop.ru/product/fd399a222f3eed20/14-noutbuk-asus-zenbook-14x-oled-ux5400eg-ku242w-sirenevyj/,12 мес.,ноутбук,ASUS ZenBook 14X OLED UX5400EG-KU242W,[90NB0T84-M003J0],2021,Windows 11 Home Single Language,нет,классический,сиреневый,алюминий,алюминий,английская/русская,нет,одноцветная (белая),сенсорный NumPad,есть,нет,OLED,"14""",2880x1800,глянцевое,есть,90 Гц,550 Кд/м²,243 ppi,нет,Intel Core i7-1165G7,4,4,нет,8,2.8 ГГц,4.7 ГГц,LPDDR4x,16 ГБ,4267 МГц,дискретный и встроенный,Intel Iris Xe Graphics,GeForce MX450,1000 ГБ,нет,нет,1 Мп (720p),есть,microSD,нет,"WI-FI 6 (802.11ax), Bluetooth 5.0",нет,"HDMI, USB Type-C x2",3.5 мм jack (микрофон/аудио),USB 3.2 Gen2,USB4 x2,нет,Thunderbolt 4,есть,Li-Ion,63 Вт*ч,,"раскрытие крышки на 180 градусов, быстрая зарядка","документация, адаптер питания, чехол, внешняя сетевая карта",221.1 мм,311 мм,15.9 мм,1.4 кг,,интегрированная,16 ГБ,нет,нет,"HDMI 2.0b, DP 1.4",,есть,M.2 PCIe,,DCI-P3 100%,100 Вт,,NVIDIA,GDDR6,2 ГБ,,,VESA DisplayHDR 500 True Black,
2b6e5974-28e7-11ed-9010-00155d8ed20b,4.5,25,99.38,131999,119999,https://www.dns-shop.ru/product/2b6e597428e7ed20/142-noutbuk-huawei-matebook-x-pro-mrgf-x-belyj/,12 мес.,ноутбук,HUAWEI MateBook X Pro MRGF-X,[53013MER],2022,Windows 11 Home Single Language,нет,классический,белый,магниевый сплав,магниевый сплав,английская/русская,нет,одноцветная (белая),стандартный тачпад,есть,нет,IPS,"14.2""",3120x2080,,есть,90 Гц,500 Кд/м²,264 ppi,нет,Intel Core i7-1260P,12,4,8,16,,4.7 ГГц,LPDDR5,16 ГБ,4800 МГц,встроенный,Intel Iris Xe Graphics,нет,1000 ГБ,нет,нет,1 Мп (720p),есть,,нет,"WI-FI 6E (802.11ax), Bluetooth 5.2",нет,USB Type-C x4,3.5 мм jack (микрофон/аудио),нет,"USB 3.2 Gen2 x2, USB4 x2",нет,Thunderbolt 4,есть,Li-Pol,60 Вт*ч,,,"документация, адаптер питания, кабель USB Type-C",221 мм,310 мм,15.5 мм,1.26 кг,,интегрированная,16 ГБ,нет,нет,DP 1.4,,есть,M.2 PCIe,,,90 Вт,,,,,,,,
42588fdf-63da-4cd7-bd91-fcbf3e96b8ee,5.0,1,0.0,119999,119999,https://www.dns-shop.ru/product/42588fdf63da6b8e/156-noutbuk-asus-tuf-gaming-a15-fa507rm-hn054-seryj/,12 мес.,ноутбук,ASUS TUF Gaming A15 FA507RM-HN054,[90NR08Y2-M003B0],2022,без ОС,да,классический,серый,пластик,пластик,английская/русская,есть,RGB,стандартный тачпад,нет,нет,IPS,"15.6""",Full HD (1920x1080),матовое,нет,144 Гц,250 Кд/м²,141 ppi,Adaptive-Sync,AMD Ryzen 7 6800H,8,8,нет,16,3.2 ГГц,4.7 ГГц,DDR5,8 ГБ,4800 МГц,дискретный и встроенный,AMD Radeon Graphics,GeForce RTX 3050 Ti для ноутбуков,512 ГБ,нет,нет,1 Мп (720p),есть,нет,нет,"WI-FI 6 (802.11ax), Bluetooth 5.2",LAN 1 Гбит/с,"HDMI, USB Type-C",3.5 мм jack (микрофон/аудио),USB 3.2 Gen1 x2,USB 3.2 Gen1 x2,нет,нет,нет,Li-Ion,56 Вт*ч,,,"документация, адаптер питания",251 мм,354 мм,24.9 мм,2.2 кг,,2,32 ГБ,1,нет,"HDMI 2.0b, DP 1.4",,есть,M.2 PCIe,,"NTSC 45%, AdobeRGB 47%, sRGB 63%",,,NVIDIA,GDDR6,4 ГБ,1745 МГц,,,95 Вт
fc312e1f-08bd-11ed-8ff0-00155d8ed20b,5.0,3,100.0,119999,119999,https://www.dns-shop.ru/product/fc312e1f08bded20/156-noutbuk-lenovo-thinkbook-15-g4-iap-seryj/,,ноутбук,Lenovo ThinkBook 15 G4 IAP,[21DJ009MRU],2022,Windows 11 Pro,нет,классический,серый,алюминий,пластик,английская/русская,есть,одноцветная (белая),стандартный тачпад,есть,нет,IPS,"15.6""",Full HD (1920x1080),матовое,нет,60 Гц,300 Кд/м²,141 ppi,нет,Intel Core i7-1255U,10,2,8,12,1.7 ГГц,4.7 ГГц,DDR4,16 ГБ,3200 МГц,встроенный,Intel UHD Graphics,нет,1000 ГБ,нет,нет,2 Мп (1080p),есть,"SD, MMC",нет,"WI-FI 6 (802.11ax), Bluetooth 5.2",LAN 1 Гбит/с,"HDMI, USB Type-C x2",3.5 мм jack (микрофон/аудио),USB 3.2 Gen1 x2,нет,,Thunderbolt 4,есть,Li-Pol,45 Вт*ч,8 ч,"раскрытие крышки на 180 градусов, шторка веб-камеры","документация, адаптер питания",235 мм,357 мм,18.9 мм,1.7 кг,,интегрированная + 1 слот,40 ГБ,нет,,"HDMI 2.0, DP 1.4",,есть,M.2 PCIe,12 мес.,NTSC 45%,65 Вт,,,,,,,,
18474b88-33e4-11ed-901c-00155d8ed20c,0.0,0,0.0,119999,119999,https://www.dns-shop.ru/product/18474b8833e4ed20/156-noutbuk-lenovo-thinkpad-e15-gen-4-cernyj/,,ноутбук,Lenovo ThinkPad E15 Gen 4,[21E6004WRT],2022,Windows 11 Pro,нет,классический,черный,алюминий,пластик,английская/русская,есть,одноцветная (белая),стандартный тачпад,есть,нет,IPS,"15.6""",Full HD (1920x1080),матовое,нет,60 Гц,300 Кд/м²,141 ppi,нет,Intel Core i7-1255U,10,2,8,12,1.7 ГГц,4.7 ГГц,DDR4,16 ГБ,3200 МГц,встроенный,Intel Iris Xe Graphics,нет,512 ГБ,нет,нет,2 Мп (1080p),есть,нет,нет,"WI-FI 6 (802.11ax), Bluetooth 5.1",LAN 1 Гбит/с,"HDMI, USB Type-C",3.5 мм jack (микрофон/аудио),"USB 2.0, USB 3.2 Gen1",нет,,Thunderbolt 4,есть,Li-Pol,57 Вт*ч,,"быстрая зарядка, шторка веб-камеры, распознавание лица","документация, адаптер питания",240 мм,365 мм,18.9 мм,1.7 кг,,интегрированная + 1 слот,40 ГБ,нет,,"HDMI 1.4b, DP 1.4",,есть,M.2 PCIe (2242),12 мес.,NTSC 45%,65 Вт,,,,,,,,
3fed32ec-9fa3-11ec-a28c-00155dd2ff41,0.0,0,0.0,120499,120499,https://www.dns-shop.ru/product/3fed32ec9fa32ff4/14-noutbuk-dell-vostro-3400-cernyj/,12 мес.,ноутбук,Dell Vostro 3400,[3400-4534],2021,Windows 11 Home Single Language,нет,классический,черный,пластик,пластик,английская/русская,нет,нет,стандартный тачпад,нет,нет,WVA (TN+film),"14""",Full HD (1920x1080),матовое,нет,60 Гц,220 Кд/м²,157 ppi,нет,Intel Core i5-1135G7,4,4,нет,8,2.4 ГГц,4.2 ГГц,DDR4,8 ГБ,2666 МГц,дискретный и встроенный,Intel Iris Xe Graphics,нет,256 ГБ,нет,нет,1 Мп (720p),есть,SD,нет,WI-FI 5 (802.11ac),LAN 1 Гбит/с,HDMI,3.5 мм jack (микрофон/аудио),"USB 2.0, USB 3.2 Gen1 x2",нет,,нет,нет,Li-Ion,42 Вт*ч,5 ч,быстрая зарядка,"документация, адаптер питания",240 мм,329 мм,20 мм,1.64 кг,,2,16 ГБ,,,HDMI 1.4,,,M.2 PCIe,,NTSC 45%,45 Вт,,,,,,,,
1106f14d-1c3f-11ed-9003-00155d8ed209,4.5,39,99.58,134999,121499,https://www.dns-shop.ru/product/1106f14d1c3fed20/173-noutbuk-msi-katana-gf76-12ugso-663xru-cernyj/,12 мес.,ноутбук,MSI Katana GF76 12UGSO-663XRU,[9S7-17L324-663],2022,без ОС,да,классический,черный,пластик,пластик,английская/русская,есть,RGB,стандартный тачпад,нет,нет,IPS,"17.3""",Full HD (1920x1080),матовое,нет,144 Гц,,127 ppi,нет,Intel Core i7-12700H,14,6,8,20,,4.7 ГГц,DDR5,16 ГБ,4800 МГц,дискретный и встроенный,Intel UHD Graphics,GeForce RTX 3070 Ti для ноутбуков,1000 ГБ,нет,нет,1 Мп (720p),есть,нет,нет,"WI-FI 6 (802.11ax), Bluetooth 5.2",LAN 1 Гбит/с,HDMI,3.5 мм jack (микрофон/аудио),"USB 2.0, USB 3.2 Gen1 x2",USB 3.2 Gen1,нет,нет,нет,Li-Ion,53.5 Вт*ч,5.5 ч,,"документация, адаптер питания",273 мм,398 мм,25.2 мм,2.6 кг,,2,64 ГБ,,нет,HDMI 2.1,черный,есть,M.2 PCIe,,,240 Вт,,NVIDIA,GDDR6,8 ГБ,1085 МГц,,,105 Вт
bde81ca7-03fd-11ed-8feb-00155d8ed209,4.5,4,0.0,136999,123299,https://www.dns-shop.ru/product/bde81ca703fded20/14-noutbuk-asus-rog-zephyrus-g14-ga402rj-l4045-seryj/,,ноутбук,ASUS ROG Zephyrus G14 GA402RJ-L4045,[90NR09T2-M002A0],2022,без ОС,нет,классический,серый,алюминий,магниевый сплав,английская/русская,нет,RGB,стандартный тачпад,нет,нет,IPS,"14""",1920x1200,матовое,нет,144 Гц,300 Кд/м²,162 ppi,Adaptive-Sync,AMD Ryzen 7 6800HS,8,8,нет,16,3.2 ГГц,4.7 ГГц,DDR5,16 ГБ,4800 МГц,дискретный и встроенный,AMD Radeon Graphics,Radeon RX 6700S,512 ГБ,нет,нет,1 Мп (720p),есть,microSD,нет,"WI-FI 6E (802.11ax), Bluetooth 5.2",нет,"HDMI, USB Type-C",3.5 мм jack (микрофон/аудио),USB 3.2 Gen1 x2,USB 3.2 Gen2 x2,нет,нет,есть,Li-Ion,76 Вт*ч,,,"документация, адаптер питания",227 мм,312 мм,18.5 мм,1.65 кг,,интегрированная + 1 слот,24 ГБ,нет,нет,HDMI 2.0b,,есть,M.2 PCIe,12 мес.,"sRGB 100%, AdobeRGB 75%",240 Вт,,AMD,GDDR6,8 ГБ,,,Dolby Vision,105 Вт
df94bd2b-33d6-11ed-901c-00155d8ed20c,0.0,0,0.0,123999,123999,https://www.dns-shop.ru/product/df94bd2b33d6ed20/14-noutbuk-lenovo-thinkpad-l14-gen-3-cernyj/,,ноутбук,Lenovo ThinkPad L14 Gen 3,[21C10031RT],2022,Windows 11 Pro,нет,классический,черный,пластик,пластик,английская/русская,нет,одноцветная (белая),стандартный тачпад,есть,нет,IPS,"14""",Full HD (1920x1080),матовое,нет,60 Гц,250 Кд/м²,157 ppi,нет,Intel Core i5-1235U,10,2,8,12,1.3 ГГц,4.4 ГГц,DDR4,8 ГБ,3200 МГц,встроенный,Intel UHD Graphics,нет,512 ГБ,нет,нет,2 Мп (1080p),есть,microSD,нет,"WI-FI 6 (802.11ax), Bluetooth 5.1",LAN 1 Гбит/с,"HDMI, USB Type-C x2",3.5 мм jack (микрофон/аудио),USB 3.2 Gen1 x2,нет,считыватель смарт-карт,Thunderbolt 4,есть,Li-Pol,57 Вт*ч,,"быстрая зарядка, шторка веб-камеры, распознавание лица","документация, адаптер питания",217 мм,325.4 мм,19.83 мм,1.39 кг,,2,64 ГБ,1,,"HDMI 2.0, DP 1.4",,есть,M.2 PCIe,12 мес.,,65 Вт,,,,,,,,
d4c5e9a1-300d-11ed-9019-00155d8ed20c,0.0,0,0.0,123999,123999,https://www.dns-shop.ru/product/d4c5e9a1300ded20/156-noutbuk-lenovo-legion-5-15ith6h-seryj/,24 мес.,ноутбук,Lenovo Legion 5 15ITH6H,[82JH0012RK],2021,без ОС,да,классический,серый,пластик,пластик,английская/русская,есть,одноцветная (голубая),стандартный тачпад,нет,нет,IPS,"15.6""",Full HD (1920x1080),матовое,нет,120 Гц,250 Кд/м²,141 ppi,нет,Intel Core i5-11260H,6,6,нет,12,2.6 ГГц,4.4 ГГц,DDR4,16 ГБ,3200 МГц,дискретный и встроенный,Intel UHD Graphics,GeForce RTX 3060 для ноутбуков,512 ГБ,нет,нет,1 Мп (720p),есть,нет,нет,"WI-FI 6 (802.11ax), Bluetooth 5.1",LAN 1 Гбит/с,"HDMI, USB Type-C x2",3.5 мм jack (микрофон/аудио),USB 3.2 Gen1 x4,USB4 x2,нет,Thunderbolt 4,есть,Li-Pol,80 Вт*ч,7.5 ч,"раскрытие крышки на 180 градусов, быстрая зарядка, шторка веб-камеры","документация, адаптер питания",260.6 мм,362.56 мм,25.75 мм,2.4 кг,,2,32 ГБ,нет,нет,HDMI 2.1,,есть,M.2 PCIe,,NTSC 45%,230 Вт,,NVIDIA,GDDR6,6 ГБ,1425 МГц,,,130 Вт
4761e18a-e61f-11ec-8fcd-00155d8ed20b,0.0,0,100.0,137999,124199,https://www.dns-shop.ru/product/4761e18ae61fed20/156-noutbuk-asus-zenbook-pro-15-oled-ux535li-h2347t-seryj/,12 мес.,ноутбук,ASUS ZenBook Pro 15 OLED UX535LI-H2347T,[90NB0RW1-M10620],2020,Windows 10 Home Single Language,нет,классический,серый,алюминий,алюминий,английская/русская,есть,одноцветная (белая),стандартный тачпад,нет,нет,OLED,"15.6""",Ultra HD 4K (3840x2160),глянцевое,есть,60 Гц,440 Кд/м²,282 ppi,нет,Intel Core i5-10300H,4,4,нет,8,2.5 ГГц,4.5 ГГц,LPDDR4x,16 ГБ,2933 МГц,дискретный и встроенный,Intel UHD Graphics,GeForce GTX 1650 Ti,1000 ГБ,нет,нет,1 Мп (720p),есть,"SD, MMC",нет,"WI-FI 6 (802.11ax), Bluetooth 5.0",нет,"HDMI, USB Type-C",3.5 мм jack (микрофон/аудио),USB 3.2 Gen1,нет,,Thunderbolt 3,есть,Li-Ion,96 Вт*ч,6.5 ч,"быстрая зарядка, дизайн Max-Q","документация, адаптер питания",233 мм,354 мм,17.8 мм,2 кг,,интегрированная,16 ГБ,нет,,HDMI 2.0b,,есть,M.2 PCIe,,DCI-P3 100%,150 Вт,,NVIDIA,GDDR6,4 ГБ,,сертификат Pantone Validated,,
c0695197-1d2e-11ed-9005-00155d8ed20c,5.0,40,100.0,135499,124699,https://www.dns-shop.ru/product/c06951971d2eed20/133-noutbuk-apple-macbook-pro-seryj/,,ноутбук,Apple MacBook Pro,[MNEJ3],2022,macOS,нет,классический,серый,алюминий,алюминий,английская/русская,нет,одноцветная (белая),стандартный тачпад,есть,нет,IPS,"13.3""",2560x1600,глянцевое,нет,60 Гц,500 Кд/м²,227 ppi,нет,Apple M2,8,4,4,8,,,DDR4,8 ГБ,,встроенный,Apple M2 10-core,нет,512 ГБ,нет,нет,1 Мп (720p),есть,нет,нет,"WI-FI 6 (802.11ax), Bluetooth 5.0",нет,USB Type-C x2,3.5 мм jack (микрофон/аудио),нет,нет,,Thunderbolt 4,есть,Li-Pol,58.2 Вт*ч,20 ч,датчик внешней освещенности,"документация, адаптер питания, кабель USB Type-C, нестандартная вилка",212.4 мм,304.1 мм,15.6 мм,1.4 кг,,интегрированная,8 ГБ,нет,,,Space Grey,,,12 мес.,,67 Вт,,,,,,,HDR10,
3ec800f6-2944-4387-a4db-7845f69136bd,0.0,0,0.0,138999,125099,https://www.dns-shop.ru/product/3ec800f62944136b/156-noutbuk-msi-prestige-15-a12uc-221ru-serebristyj/,12 мес.,ноутбук,MSI Prestige 15 A12UC-221RU,[9S7-16S822-221],2022,Windows 11 Home,нет,классический,серебристый,алюминий,алюминий,английская/русская,нет,одноцветная (белая),стандартный тачпад,есть,нет,IPS,"15.6""",Full HD (1920x1080),матовое,нет,60 Гц,,141 ppi,нет,Intel Core i7-1280P,14,6,8,20,3.6 ГГц,4.8 ГГц,LPDDR4x,16 ГБ,3733 МГц,дискретный и встроенный,Intel Iris Xe Graphics,GeForce RTX 3050 для ноутбуков,1000 ГБ,нет,нет,1 Мп (720p),есть,microSD,нет,"WI-FI 6E (802.11ax), Bluetooth 5.2",нет,"HDMI, USB Type-C x2",3.5 мм jack (микрофон/аудио),USB 3.2 Gen2 x2,нет,нет,Thunderbolt 4,есть,Li-Pol,82 Вт*ч,,"раскрытие крышки на 180 градусов, дизайн Max-Q","документация, адаптер питания",233.7 мм,356.8 мм,18.9 мм,1.69 кг,,интегрированная,16 ГБ,нет,,"HDMI 2.0, DP 1.4",,,M.2 PCIe,,AdobeRGB 100%,100 Вт,,NVIDIA,GDDR6,4 ГБ,1273 МГц,"технология Dynamic Boost 2.0, технология WhisperMode 2.0, технология Resizable BAR, технология DLSS",,40 Вт
0737a5ca-4b7f-4adb-80ce-09d0b9555d40,5.0,1,0.0,138999,125099,https://www.dns-shop.ru/product/0737a5ca4b7f55d4/173-noutbuk-msi-stealth-17m-a12ue-041ru-cernyj/,12 мес.,ноутбук,MSI Stealth 17M A12UE-041RU,[9S7-17R111-041],2022,Windows 11 Home Single Language,нет,классический,черный,,пластик,английская/русская,есть,RGB,стандартный тачпад,нет,нет,IPS,"17.3""",Full HD (1920x1080),матовое,нет,144 Гц,,127 ppi,нет,Intel Core i5-1240P,12,4,8,16,,4.4 ГГц,DDR4,16 ГБ,3200 МГц,дискретный и встроенный,Intel Iris Xe Graphics,GeForce RTX 3060 для ноутбуков,512 ГБ,нет,нет,1 Мп (720p),есть,нет,нет,"WI-FI 6 (802.11ax), Bluetooth 5.2",нет,"HDMI, USB Type-C",3.5 мм jack (микрофон/аудио),USB 3.2 Gen1 x2,USB 3.2 Gen2,нет,нет,нет,Li-Ion,65 Вт*ч,,,"документация, адаптер питания",259.4 мм,396.1 мм,21.55 мм,2.2 кг,,2,64 ГБ,,нет,"HDMI 2.0, DP 1.4",,есть,M.2 PCIe,,,180 Вт,,NVIDIA,GDDR6,6 ГБ,1332 МГц,,,75 Вт
