rating,votes,service_rating,price,price_discount,warranty,type,model,model_id,release_year,operating_system,game_notebook,form_factor,cover_color,cover_material,body_material,keyboard_layout,numpad_layout,keyboard_backlight,touchpad,fingerprint,mech_keyboard,screen_type,screen_size,screen_res,screen_coat,screen_sensor,screen_frec,screen_bright,screen_ppi,screen_sync,cpu_model,cpu_core,cpu_core_productive,cpu_core_effective,cpu_thread,cpu_freq,cpu_accelerated,ram_type,ram_capacity,ram_freq,gpu_type,gpu_model_int,gpu_model_disc,ssd_volume,hdd_volume,emmc_volume,webcam,mic,card_type,optical_drive,wireless_interface,ethernet_port,video_port,audio_port,usb_type_a,usb_type_c,additional_interfaces,thunderbolt,usb_power_delivery,acc_type,acc_capacity,acc_time,features,specification,depth,width,height,weight,country_of_manufacturer,ram_slots,ram_max_volume,ram_free_slot,second_display,video_port_type,color_manufacturer,tpm_support,ssd_type,seller_warranty,screen_color_depth,adapter_output_power,hdd_spin_vel,gpu_manufacturer,video_type,gddr_volume,freq_with_acc,advanced_features,screen_hdr,power_consumption_max
4.5,2,0.0,144999,144999,,ноутбук,ASUS TUF Gaming A17 FA707RM-HX042W,[90NR0972-M00210],2022.0,Windows 11 Home Single Language,нет,классический,черный,пластик,пластик,английская/русская,есть,RGB,стандартный тачпад,нет,нет,IPS,"17.3""",Full HD (1920x1080),матовое,нет,144 Гц,250 Кд/м²,127 ppi,Adaptive-Sync,AMD Ryzen 7 6800H,8.0,8,нет,16,3.2 ГГц,4.7 ГГц,DDR5,16 ГБ,4800 МГц,дискретный и встроенный,AMD Radeon Graphics,GeForce RTX 3060 для ноутбуков,1000 ГБ,нет,нет,1 Мп (720p),есть,нет,нет,"WI-FI 6 (802.11ax), Bluetooth 5.2",LAN 1 Гбит/с,HDMI,3.5 мм jack (микрофон/аудио),USB 3.2 Gen1 x2,USB 3.2 Gen1,нет,нет,нет,Li-Pol,90 Вт*ч,,быстрая зарядка,"документация, адаптер питания",264 мм,395 мм,22.9 мм,2.6 кг,,2,32 ГБ,нет,нет,HDMI 2.0b,,есть,M.2 PCIe,12 мес.,"NTSC 45%, sRGB 67%, AdobeRGB 50%",240 Вт,,NVIDIA,GDDR6,6 ГБ,1702 МГц,,,140 Вт
5.0,3,100.0,144999,144999,12 мес.,ноутбук,Acer Nitro 5 AN517-54-77PS,[NH.QFCER.006],2021.0,Windows 11 Home Single Language,да,классический,черный,пластик,пластик,английская/русская,есть,RGB,стандартный тачпад,нет,нет,IPS,"17.3""",Full HD (1920x1080),матовое,нет,144 Гц,250 Кд/м²,127 ppi,нет,Intel Core i7-11800H,8.0,8,нет,16,2.3 ГГц,4.6 ГГц,DDR4,16 ГБ,3200 МГц,дискретный и встроенный,Intel UHD Graphics,GeForce RTX 3070 для ноутбуков,512 ГБ,нет,нет,1 Мп (720p),есть,нет,нет,"WI-FI 6 (802.11ax), Bluetooth 5.2",LAN 1 Гбит/с,"HDMI, USB Type-C",3.5 мм jack (микрофон/аудио),"USB 3.2 Gen2, USB 3.2 Gen1 x2",USB 3.2 Gen2,нет,нет,нет,Li-Ion,3560 мА*ч,8 ч,,"документация, адаптер питания",280 мм,403.5 мм,24.9 мм,2.2 кг,,2,32 ГБ,нет,нет,HDMI 2.1,черный,есть,M.2 PCIe,,NTSC 72%,180 Вт,,NVIDIA,GDDR6,8 ГБ,1290 МГц,,,100 Вт
0.0,0,0.0,146999,146999,12 мес.,ноутбук,Lenovo ThinkBook 14 Gen 2 ITL,[20VD00XQRU],2021.0,Windows 11 Pro,нет,классический,серый,алюминий,алюминий,английская/русская,нет,одноцветная (белая),стандартный тачпад,есть,нет,IPS,"14""",Full HD (1920x1080),матовое,нет,60 Гц,300 Кд/м²,157 ppi,нет,Intel Core i7-1165G7,4.0,4,нет,8,2.8 ГГц,4.7 ГГц,DDR4,16 ГБ,3200 МГц,встроенный,Intel Iris Xe Graphics,нет,512 ГБ,нет,нет,1 Мп (720p),есть,"SD, MMC",нет,"WI-FI 6 (802.11ax), Bluetooth 5.1",LAN 1 Гбит/с,"HDMI, USB Type-C x2",3.5 мм jack (микрофон/аудио),USB 3.2 Gen1 x2,USB 3.2 Gen2,нет,Thunderbolt 4,есть,Li-Pol,45 Вт*ч,6 ч,"раскрытие крышки на 180 градусов, быстрая зарядка, шторка веб-камеры","документация, адаптер питания",218 мм,323 мм,17.9 мм,1.4 кг,,интегрированная + 1 слот,40 ГБ,нет,нет,"HDMI 1.4b, DP 1.4",,есть,M.2 PCIe,,NTSC 45%,65 Вт,,,,,,,,
4.5,44,99.16,149999,149999,24 мес.,ноутбук,AORUS 15 XE4,[XE4-73RUB14SH],2022.0,Windows 11 Home Single Language,да,классический,черный,пластик,пластик,английская/русская,есть,RGB,стандартный тачпад,нет,нет,IPS,"15.6""",Quad HD 2K (2560x1440),матовое,нет,165 Гц,,188 ppi,,Intel Core i7-12700H,14.0,6,8,20,2.3 ГГц,4.7 ГГц,DDR4,16 ГБ,3200 МГц,дискретный и встроенный,Intel Iris Xe Graphics,GeForce RTX 3070 Ti для ноутбуков,1000 ГБ,нет,нет,1 Мп (720p),есть,,нет,"WI-FI 6E (802.11ax), Bluetooth 5.2",LAN 1 Гбит/с,"HDMI, USB Type-C x2",3.5 мм jack (микрофон/аудио),USB 3.2 Gen1,"USB 3.2 Gen1, USB4",нет,Thunderbolt 4,нет,Li-Pol,99 Вт*ч,,,"документация, адаптер питания",244 мм,360 мм,27 мм,2.4 кг,,2,64 ГБ,,,HDMI 2.1,,есть,M.2 PCIe,,NTSC 72%,240 Вт,,NVIDIA,GDDR6,8 ГБ,1485 МГц,,,130 Вт
4.5,4,100.0,149999,149999,,ноутбук,Lenovo Legion 5 Pro 16ACH6H,[82JQ010CRK],2022.0,без ОС,да,классический,серый,алюминий,алюминий,английская/русская,есть,RGB,стандартный тачпад,нет,нет,IPS,"16""",2560x1600,матовое,нет,165 Гц,500 Кд/м²,189 ppi,"NVIDIA G-SYNC, AMD FreeSync",AMD Ryzen 7 5800H,8.0,8,нет,16,3.2 ГГц,4.4 ГГц,DDR4,16 ГБ,3200 МГц,дискретный и встроенный,AMD Radeon Graphics,GeForce RTX 3060 для ноутбуков,1000 ГБ,нет,нет,1 Мп (720p),есть,нет,нет,"WI-FI 6 (802.11ax), Bluetooth 5.1",LAN 1 Гбит/с,"HDMI, USB Type-C x2",3.5 мм jack (микрофон/аудио),USB 3.2 Gen1 x4,нет,,нет,есть,Li-Pol,80 Вт*ч,,шторка веб-камеры,"документация, адаптер питания",264.4 мм,356 мм,26.85 мм,2.45 кг,,2,32 ГБ,нет,нет,"HDMI 2.1, DP 1.4",,есть,M.2 PCIe,24 мес.,sRGB 100%,230 Вт,,NVIDIA,GDDR6,6 ГБ,1702 МГц,"технология Dynamic Boost 2.0, технология WhisperMode 2.0, технология Resizable BAR, технология DLSS","Dolby Vision, VESA DisplayHDR 400",130 Вт
4.5,53,98.85,149999,149999,24 мес.,ноутбук,AORUS 17 XE4,[XE4-73RU514SD],2022.0,без ОС,да,классический,черный,пластик,пластик,английская/русская,есть,ARGB,стандартный тачпад,нет,нет,IPS,"17.3""",Full HD (1920x1080),матовое,нет,360 Гц,,127 ppi,нет,Intel Core i7-12700H,14.0,6,8,20,2.3 ГГц,4.7 ГГц,DDR4,16 ГБ,3200 МГц,дискретный и встроенный,Intel Iris Xe Graphics,GeForce RTX 3070 Ti для ноутбуков,1000 ГБ,нет,нет,1 Мп (720p),есть,нет,нет,"WI-FI 6E (802.11ax), Bluetooth 5.2",LAN 2.5 Гбит/с,"HDMI, mini DisplayPort, USB Type-C",3.5 мм jack (микрофон/аудио),USB 3.2 Gen2 x2,нет,,Thunderbolt 4,нет,Li-Pol,99 Вт*ч,,"распознавание лица, дизайн Max-Q","документация, адаптер питания",254 мм,398 мм,27 мм,2.7 кг,,2,64 ГБ,,,"HDMI 1.4, HDMI 2.1",,есть,M.2 PCIe,,NTSC 72%,240 Вт,,NVIDIA,GDDR6,8 ГБ,1410 МГц,"технология Dynamic Boost 2.0, технология WhisperMode 2.0, технология Resizable BAR, технология DLSS",,130 Вт
0.0,0,0.0,150999,150999,12 мес.,ноутбук,HP Victus 16-e0076ur,[4E1K8EA],2021.0,Windows 11 Home Single Language,нет,классический,синий,пластик,пластик,английская/русская,есть,,стандартный тачпад,нет,нет,IPS,"16.1""",Full HD (1920x1080),матовое,нет,144 Гц,250 Кд/м²,137 ppi,нет,AMD Ryzen 5 5600H,6.0,6,нет,12,3.3 ГГц,4.2 ГГц,DDR4,16 ГБ,3200 МГц,дискретный и встроенный,AMD Radeon Graphics,GeForce RTX 3050 Ti для ноутбуков,1000 ГБ,нет,нет,1 Мп (720p),есть,SD,нет,"WI-FI 6 (802.11ax), Bluetooth 5.2",LAN 1 Гбит/с,"HDMI, USB Type-C",3.5 мм jack (микрофон/аудио),USB 3.2 Gen1 x3,USB 3.2 Gen1,,нет,нет,Li-Pol,70 Вт*ч,8 ч,"акселерометр, поддержка стандарта Miracast, быстрая зарядка","документация, адаптер питания",260 мм,370 мм,23.5 мм,2.48 кг,,2,32 ГБ,нет,,"HDMI 2.1, DP 1.4",,есть,M.2 PCIe,,NTSC 45%,200 Вт,,NVIDIA,GDDR6,4 ГБ,,,,
4.5,15,99.37,169999,152999,24 мес.,ноутбук,MSI Crosshair 15 B12UGSZ-478RU,[9S7-158352-478],2022.0,Windows 11 Home Single Language,да,классический,черный,,пластик,английская/русская,есть,RGB,стандартный тачпад,нет,нет,IPS,"15.6""",Full HD (1920x1080),матовое,нет,144 Гц,,141 ppi,,Intel Core i7-12700H,14.0,6,8,20,,4.7 ГГц,DDR4,16 ГБ,3200 МГц,дискретный и встроенный,Intel Iris Xe Graphics,GeForce RTX 3070 Ti для ноутбуков,1000 ГБ,нет,нет,1 Мп (720p),есть,нет,нет,"WI-FI 6 (802.11ax), Bluetooth 5.2",LAN 1 Гбит/с,HDMI,3.5 мм jack (микрофон/аудио),"USB 2.0, USB 3.2 Gen1 x2",USB 3.2 Gen1,,нет,нет,Li-Ion,90 Вт*ч,,,"документация, адаптер питания",259 мм,359 мм,26.9 мм,2.47 кг,,2,64 ГБ,,,,,есть,M.2 PCIe,,,240 Вт,,NVIDIA,GDDR6,8 ГБ,1460 МГц,,,140 Вт
4.5,25,0.0,154999,154999,12 мес.,ноутбук,Acer Nitro 5 AN515-45-R8XL,[NH.QBRER.00A],2021.0,Windows 10 Home Single Language,да,классический,черный,пластик,пластик,английская/русская,есть,RGB,стандартный тачпад,нет,нет,IPS,"15.6""",Full HD (1920x1080),матовое,нет,144 Гц,,141 ppi,нет,AMD Ryzen 7 5800H,8.0,8,нет,16,3.2 ГГц,4.4 ГГц,DDR4,16 ГБ,3200 МГц,дискретный и встроенный,AMD Radeon Graphics,GeForce RTX 3070 для ноутбуков,512 ГБ,нет,нет,1 Мп (720p),есть,нет,нет,"WI-FI 6 (802.11ax), Bluetooth 5.0",LAN 1 Гбит/с,HDMI,3.5 мм jack (микрофон/аудио),"USB 3.2 Gen2, USB 3.2 Gen1 x2",USB 3.2 Gen2,нет,нет,нет,Li-Ion,57 Вт*ч,10 ч,,"документация, адаптер питания",255 мм,363.4 мм,23.9 мм,2.3 кг,,2,32 ГБ,,,HDMI 2.1,,есть,M.2 PCIe,,,180 Вт,,NVIDIA,GDDR6,8 ГБ,1290 МГц,,,100 Вт
0.0,0,0.0,154999,154999,12 мес.,ноутбук,MSI CreatorPro M16 A12UIS-688RU,[9S7-158432-688],2022.0,Windows 11 Pro,нет,классический,черный,алюминий,алюминий,английская/русская,есть,одноцветная (белая),стандартный тачпад,нет,нет,IPS,"16""",2560x1600,матовое,есть,60 Гц,,189 ppi,нет,Intel Core i7-12700H,14.0,6,8,20,3.5 ГГц,4.7 ГГц,DDR4,16 ГБ,3200 МГц,дискретный и встроенный,Intel UHD Graphics,RTX A1000,1000 ГБ,нет,нет,1 Мп (720p),есть,microSD,нет,"WI-FI 6 (802.11ax), Bluetooth 5.2",нет,HDMI,3.5 мм jack (микрофон/аудио),USB 3.2 Gen1 x2,USB 3.2 Gen1,,нет,есть,Li-Pol,53.5 Вт*ч,,,"документация, адаптер питания",259 мм,359 мм,23.95 мм,2.26 кг,,2,64 ГБ,,,HDMI 2.0,,,M.2 PCIe,,,180 Вт,,NVIDIA,GDDR6,4 ГБ,,"технология DLSS, ноутбуки NVIDIA Studio",,
5.0,2,0.0,154999,154999,24 мес.,ноутбук,AORUS 17 XE5,[XE5-73RU543SD],2022.0,без ОС,да,классический,черный,пластик,карбон,английская/русская,есть,ARGB,стандартный тачпад,нет,нет,IPS,"17.3""",Full HD (1920x1080),матовое,нет,360 Гц,,127 ppi,нет,Intel Core i7-12700H,14.0,6,8,20,2.3 ГГц,4.7 ГГц,DDR5,32 ГБ,4800 МГц,дискретный и встроенный,Intel Iris Xe Graphics,GeForce RTX 3070 Ti для ноутбуков,512 ГБ,нет,нет,1 Мп (720p),есть,нет,нет,"WI-FI 6E (802.11ax), Bluetooth 5.2",LAN 1 Гбит/с,"HDMI, mini DisplayPort, USB Type-C",3.5 мм jack (микрофон/аудио),USB 3.2 Gen1 x2,нет,нет,Thunderbolt 4,есть,Li-Pol,99 Вт*ч,,распознавание лица,"документация, адаптер питания",254 мм,398 мм,27 мм,2.7 кг,,2,64 ГБ,,нет,"HDMI 2.1, DP 1.4",,есть,M.2 PCIe,,NTSC 72%,240 Вт,,NVIDIA,GDDR6,8 ГБ,1410 МГц,"технология Dynamic Boost 2.0, технология WhisperMode 2.0, технология Resizable BAR, технология DLSS",,130 Вт
4.5,50,100.0,169999,156399,,ноутбук,Apple MacBook Pro,[MKGR3],2021.0,macOS,нет,классический,серебристый,алюминий,алюминий,английская/русская,нет,одноцветная (белая),стандартный тачпад,есть,нет,mini-LED,"14.2""",3024x1964,глянцевое,нет,120 Гц,1000 Кд/м²,254 ppi,нет,Apple M1 Pro,8.0,6,2,8,,,LPDDR5,16 ГБ,,встроенный,Apple M1 Pro 14-core,нет,512 ГБ,нет,нет,2 Мп (1080p),есть,SD,нет,"WI-FI 6 (802.11ax), Bluetooth 5.0",нет,"HDMI, USB Type-C x3",3.5 мм jack (микрофон/аудио),нет,USB4 x3,нет,Thunderbolt 4,есть,Li-Pol,70 Вт*ч,17 ч,"датчик внешней освещенности, быстрая зарядка","адаптер питания, нестандартная вилка",221 мм,313 мм,16 мм,1.61 кг,,интегрированная,16 ГБ,нет,,HDMI 2.0,Silver,,,12 мес.,,67 Вт,,,,,,,HDR10,
4.5,50,100.0,169999,156399,,ноутбук,Apple MacBook Pro,[MKGP3],2021.0,macOS,нет,классический,серый,алюминий,алюминий,английская/русская,нет,одноцветная (белая),стандартный тачпад,есть,нет,mini-LED,"14.2""",3024x1964,глянцевое,нет,120 Гц,1000 Кд/м²,254 ppi,нет,Apple M1 Pro,8.0,6,2,8,,,LPDDR5,16 ГБ,,встроенный,Apple M1 Pro 14-core,нет,512 ГБ,нет,нет,2 Мп (1080p),есть,SD,нет,"WI-FI 6 (802.11ax), Bluetooth 5.0",нет,"HDMI, USB Type-C x3",3.5 мм jack (микрофон/аудио),нет,USB4 x3,нет,Thunderbolt 4,есть,Li-Pol,70 Вт*ч,17 ч,"датчик внешней освещенности, быстрая зарядка","адаптер питания, нестандартная вилка",221 мм,313 мм,16 мм,1.61 кг,,интегрированная,16 ГБ,нет,,HDMI 2.0,Space Grey,,,12 мес.,,67 Вт,,,,,,,HDR10,
5.0,1,0.0,156999,156999,12 мес.,ноутбук,MSI Stealth 17M A12UE-040RU,[9S7-17R111-040],2022.0,Windows 11 Home Single Language,нет,классический,черный,алюминий,алюминий,английская/русская,нет,ARGB,стандартный тачпад,нет,нет,IPS,"17.3""",Full HD (1920x1080),матовое,нет,144 Гц,,127 ppi,,Intel Core i7-1280P,14.0,6,8,20,1.8 ГГц,4.8 ГГц,DDR4,16 ГБ,3200 МГц,дискретный и встроенный,Intel Iris Xe Graphics,GeForce RTX 3060 для ноутбуков,1000 ГБ,нет,нет,1 Мп (720p),есть,нет,нет,"WI-FI 6 (802.11ax), Bluetooth 5.2",нет,"HDMI, USB Type-C",3.5 мм jack (микрофон/аудио),USB 3.2 Gen1 x2,нет,,нет,нет,Li-Ion,65 Вт*ч,,,"документация, адаптер питания",259 мм,396 мм,22 мм,2.2 кг,,2,64 ГБ,нет,,HDMI 2.0,,,M.2 PCIe,,,180 Вт,,NVIDIA,GDDR6,6 ГБ,1332 МГц,"технология Dynamic Boost 2.0, технология WhisperMode 2.0, технология Resizable BAR, технология DLSS",,75 Вт
4.5,15,99.37,159999,159999,24 мес.,ноутбук,AORUS 17 XE5,[XE5-73RU543UH],2022.0,Windows 11 Home Single Language,да,классический,черный,пластик,карбон,английская/русская,есть,ARGB,стандартный тачпад,нет,нет,IPS,"17.3""",Full HD (1920x1080),матовое,нет,360 Гц,,127 ppi,нет,Intel Core i7-12700H,14.0,6,8,20,2.3 ГГц,4.7 ГГц,DDR5,32 ГБ,4800 МГц,дискретный и встроенный,Intel Iris Xe Graphics,GeForce RTX 3070 Ti для ноутбуков,512 ГБ,нет,нет,1 Мп (720p),есть,нет,нет,"WI-FI 6E (802.11ax), Bluetooth 5.2",LAN 1 Гбит/с,"HDMI, mini DisplayPort, USB Type-C",3.5 мм jack (микрофон/аудио),USB 3.2 Gen1 x2,нет,,Thunderbolt 4,есть,Li-Pol,99 Вт*ч,,,"документация, адаптер питания",254 мм,398 мм,27 мм,2.7 кг,,2,64 ГБ,,,"HDMI 2.1, DP 1.4",,есть,M.2 PCIe,,NTSC 72%,240 Вт,,NVIDIA,GDDR6,8 ГБ,1410 МГц,"технология Dynamic Boost 2.0, технология WhisperMode 2.0, технология Resizable BAR, технология DLSS",,130 Вт
4.5,33,97.75,159999,159999,24 мес.,ноутбук,AORUS 17G KD,[KD-72RU325SD],2021.0,без ОС,да,классический,черный,алюминий,алюминий,английская/русская,есть,RGB,стандартный тачпад,есть,есть,IPS,"17.3""",Full HD (1920x1080),матовое,нет,300 Гц,,127 ppi,,Intel Core i7-11800H,8.0,8,нет,16,2.3 ГГц,4.6 ГГц,DDR4,16 ГБ,3200 МГц,дискретный и встроенный,Intel UHD Graphics,GeForce RTX 3060 для ноутбуков,512 ГБ,нет,нет,1 Мп (720p),есть,SD,нет,"WI-FI 6 (802.11ax), Bluetooth 5.0",LAN 1 Гбит/с,"HDMI, mini DisplayPort, USB Type-C","3.5 мм jack (микрофон), 3.5 мм jack (аудио)",USB 3.2 Gen1 x3,USB 3.2 Gen1,нет,Thunderbolt 4,нет,Li-Pol,6200 мА*ч,8 ч,,"документация, адаптер питания",276 мм,405 мм,26 мм,2.7 кг,,2,64 ГБ,,,,,,M.2 PCIe,,NTSC 72%,230 Вт,,NVIDIA,GDDR6,6 ГБ,1530 МГц,,,105 Вт
4.0,11,98.4,164999,164999,24 мес.,ноутбук,GIGABYTE AERO 16 KE5,[KE5-72RU934HQ],2022.0,Windows 11 Pro,да,классический,серебристый,алюминий,алюминий,английская/русская,нет,одноцветная (белая),стандартный тачпад,нет,нет,OLED,"16""",3840x2400,глянцевое,нет,60 Гц,,283 ppi,,Intel Core i7-12700H,14.0,6,8,20,2.3 ГГц,4.7 ГГц,DDR5,16 ГБ,4800 МГц,дискретный и встроенный,Intel Iris Xe Graphics,GeForce RTX 3060 для ноутбуков,1000 ГБ,нет,нет,1 Мп (720p),есть,,нет,"WI-FI 6E (802.11ax), Bluetooth 5.2",LAN 1 Гбит/с,USB Type-C x3,3.5 мм jack (микрофон/аудио),нет,"USB 3.2 Gen2, USB4 x2",нет,Thunderbolt 4,есть,Li-Pol,99 Вт*ч,,распознавание лица,"документация, адаптер питания",248.5 мм,356 мм,22.4 мм,2.3 кг,,2,64 ГБ,,,,,есть,M.2 PCIe,,DCI-P3 100%,230 Вт,,NVIDIA,GDDR6,6 ГБ,1530 МГц,,VESA DisplayHDR 500 True Black,105 Вт
4.5,116,99.22,169999,169999,12 мес.,ноутбук,Apple MacBook Pro,[MKGR3RU/A],2021.0,macOS,нет,классический,серебристый,алюминий,алюминий,английская/русская,нет,одноцветная (белая),стандартный тачпад,есть,нет,mini-LED,"14.2""",3024x1964,глянцевое,нет,120 Гц,1000 Кд/м²,254 ppi,нет,Apple M1 Pro,8.0,6,2,8,,,LPDDR5,16 ГБ,,встроенный,Apple M1 Pro 14-core,нет,512 ГБ,нет,нет,2 Мп (1080p),есть,SD,нет,"WI-FI 6 (802.11ax), Bluetooth 5.0",нет,"HDMI, USB Type-C x3",3.5 мм jack (микрофон/аудио),нет,USB4 x3,нет,Thunderbolt 4,есть,Li-Pol,70 Вт*ч,17 ч,"датчик внешней освещенности, быстрая зарядка",адаптер питания,221 мм,313 мм,16 мм,1.61 кг,,интегрированная,16 ГБ,нет,,HDMI 2.0,,,,,,67 Вт,,,,,,,HDR10,
4.5,116,99.84,169999,169999,12 мес.,ноутбук,Apple MacBook Pro,[MKGP3RU/A],2021.0,macOS,нет,классический,серый,алюминий,алюминий,английская/русская,нет,одноцветная (белая),стандартный тачпад,есть,нет,mini-LED,"14.2""",3024x1964,глянцевое,нет,120 Гц,1000 Кд/м²,254 ppi,нет,Apple M1 Pro,8.0,6,2,8,,,LPDDR5,16 ГБ,,встроенный,Apple M1 Pro 14-core,нет,512 ГБ,нет,нет,2 Мп (1080p),есть,SD,нет,"WI-FI 6 (802.11ax), Bluetooth 5.0",нет,"HDMI, USB Type-C x3",3.5 мм jack (микрофон/аудио),нет,USB4 x3,нет,Thunderbolt 4,есть,Li-Pol,70 Вт*ч,17 ч,"датчик внешней освещенности, быстрая зарядка",адаптер питания,221 мм,313 мм,16 мм,1.61 кг,,интегрированная,16 ГБ,нет,,HDMI 2.0,,,,,,67 Вт,,,,,,,HDR10,
0.0,0,0.0,169999,169999,12 мес.,ноутбук,ASUS ROG Strix G15 G513RM-HQ169,[90NR0845-M008J0],2022.0,без ОС,да,классический,черный,алюминий,пластик,английская/русская,нет,RGB,стандартный тачпад,нет,нет,IPS,"15.6""",Quad HD 2K (2560x1440),матовое,нет,165 Гц,300 Кд/м²,188 ppi,Adaptive-Sync,AMD Ryzen 7 6800H,8.0,8,нет,16,3.2 ГГц,4.7 ГГц,DDR5,16 ГБ,4800 МГц,дискретный и встроенный,AMD Radeon Graphics,GeForce RTX 3060 для ноутбуков,512 ГБ,нет,нет,нет,есть,нет,нет,"WI-FI 6E (802.11ax), Bluetooth 5.2",LAN 1 Гбит/с,"HDMI, USB Type-C",3.5 мм jack (микрофон/аудио),USB 3.2 Gen1 x2,USB 3.2 Gen2 x2,нет,нет,есть,Li-Ion,90 Вт*ч,,быстрая зарядка,"документация, адаптер питания",259 мм,354 мм,27.2 мм,2.3 кг,,2,32 ГБ,,нет,"HDMI 2.0b, DP 1.4",,есть,M.2 PCIe,,DCI-P3 100%,240 Вт,,NVIDIA,GDDR6,6 ГБ,1752 МГц,"технология Dynamic Boost 2.0, технология WhisperMode 2.0, технология Resizable BAR, технология DLSS",Dolby Vision,140 Вт
4.5,0,99.74,171999,171999,12 мес.,ноутбук,Apple MacBook Pro,[Z11C0002Z],2020.0,macOS,нет,классический,серый,алюминий,алюминий,английская/русская,нет,одноцветная (белая),стандартный тачпад,есть,нет,IPS,"13.3""",2560x1600,глянцевое,нет,60 Гц,500 Кд/м²,227 ppi,нет,Apple M1,8.0,4,4,8,,,DDR4,16 ГБ,,встроенный,Apple M1 8-core,нет,512 ГБ,нет,нет,1 Мп (720p),есть,нет,нет,"WI-FI 6 (802.11ax), Bluetooth 5.0",нет,USB Type-C x2,3.5 мм jack (аудио),нет,USB4 x2,нет,Thunderbolt 3,есть,Li-Pol,58.2 Вт*ч,20 ч,датчик внешней освещенности,"документация, адаптер питания, кабель USB Type-C",212.4 мм,304.1 мм,15.6 мм,1.4 кг,Китай,интегрированная,16 ГБ,нет,,,Space Grey,,,,,61 Вт,,,,,,,HDR10,
5.0,2,100.0,174999,174999,,ноутбук,Lenovo ThinkPad T14 Gen 3,[21AH0084RT],2022.0,Windows 11 Pro,нет,классический,черный,карбон,пластик,английская/русская,нет,одноцветная (белая),стандартный тачпад,есть,нет,IPS,"14""",1920x1200,матовое,нет,60 Гц,400 Кд/м²,162 ppi,нет,Intel Core i7-1260P,12.0,4,8,16,2.1 ГГц,4.7 ГГц,DDR4,16 ГБ,3200 МГц,встроенный,Intel Iris Xe Graphics,нет,512 ГБ,нет,нет,2 Мп (1080p),есть,нет,нет,"WI-FI 6E (802.11ax), Bluetooth 5.2, 4G (LTE)",LAN 1 Гбит/с,"HDMI, USB Type-C x2",3.5 мм jack (микрофон/аудио),USB 3.2 Gen1 x2,нет,считыватель смарт-карт,Thunderbolt 4,есть,Li-Pol,52.5 Вт*ч,,"раскрытие крышки на 180 градусов, шторка веб-камеры, распознавание лица","документация, адаптер питания",226.9 мм,317.7 мм,17.9 мм,1.32 кг,,интегрированная + 1 слот,48 ГБ,1,,"HDMI 2.0, DP 1.4",,есть,M.2 PCIe,12 мес.,,65 Вт,,,,,,,,
4.5,36,98.38,209999,178499,24 мес.,ноутбук,MSI GE76 Raider 12UGS-415RU,[9S7-17K424-415],2022.0,Windows 11 Home Single Language,да,классический,синий,алюминий,алюминий,английская/русская,есть,RGB,стандартный тачпад,нет,нет,IPS,"17.3""",Full HD (1920x1080),матовое,нет,360 Гц,,127 ppi,,Intel Core i7-12700H,14.0,6,8,20,,4.7 ГГц,DDR4,32 ГБ,,дискретный и встроенный,Intel UHD Graphics,GeForce RTX 3070 Ti для ноутбуков,2000 ГБ,нет,нет,2 Мп (1080p),есть,SD,нет,"WI-FI 6 (802.11ax), Bluetooth 5.2",LAN 2.5 Гбит/с,"HDMI, mini DisplayPort, USB Type-C",3.5 мм jack (микрофон/аудио),"USB 3.2 Gen2, USB 3.2 Gen1 x2","USB 3.2 Gen1, USB4",нет,Thunderbolt 4,нет,Li-Ion,99.9 Вт*ч,,,"документация, адаптер питания",284 мм,397 мм,25.9 мм,2.9 кг,,2,64 ГБ,,,"HDMI 2.1, DP 1.4",,есть,M.2 PCIe,,,,,NVIDIA,GDDR6,8 ГБ,,,,
0.0,0,0.0,179999,179999,,ноутбук,Lenovo ThinkPad T14s Gen 3,[21BR001RRT],2022.0,Windows 11 Pro,нет,классический,черный,карбон,пластик,английская/русская,нет,одноцветная (белая),стандартный тачпад,есть,нет,IPS,"14""",1920x1200,матовое,нет,60 Гц,400 Кд/м²,162 ppi,нет,Intel Core i5-1240P,12.0,4,8,16,1.7 ГГц,4.4 ГГц,LPDDR5,16 ГБ,4800 МГц,встроенный,Intel Iris Xe Graphics,нет,512 ГБ,нет,нет,2 Мп (1080p),есть,нет,нет,"WI-FI 6E (802.11ax), Bluetooth 5.2, 4G (LTE)",нет,"HDMI, USB Type-C x2",3.5 мм jack (микрофон/аудио),USB 3.2 Gen1 x2,нет,считыватель смарт-карт,Thunderbolt 4,есть,Li-Pol,57 Вт*ч,,"раскрытие крышки на 180 градусов, шторка веб-камеры, распознавание лица","документация, адаптер питания",226.9 мм,317.5 мм,16.9 мм,1.21 кг,,интегрированная,16 ГБ,нет,,"HDMI 2.0, DP 1.4",,есть,M.2 PCIe,12 мес.,,65 Вт,,,,,,,,
