rating,votes,service_rating,price,price_discount,warranty,type,model_id,release_year,operating_system,game_notebook,cover_color,cover_material,body_material,touchpad,fingerprint,mech_keyboard,screen_type,screen_size,screen_res,screen_coat,screen_sensor,screen_frec,screen_bright,screen_ppi,screen_sync,cpu_model,cpu_core,cpu_core_productive,cpu_core_effective,cpu_thread,cpu_freq,cpu_accelerated,ram_type,ram_capacity,ram_freq,gpu_model_int,gpu_model_disc,ssd_volume,hdd_volume,emmc_volume,webcam,card_type,ethernet_port,video_port,audio_port,usb_type_a,usb_type_c,additional_interfaces,thunderbolt,usb_power_delivery,acc_type,acc_capacity,acc_time,depth,width,height,weight,ram_slots,ram_max_volume,ram_free_slot,second_display,video_port_type,tpm_support,ssd_type,seller_warranty,screen_color_depth,adapter_output_power,gpu_manufacturer,video_type,gddr_volume,freq_with_acc,screen_hdr,power_consumption_max,discount,percentage_discount,brand,model_name,transformer,ru_keyboard,keyboard_backlight_type,cpu_vendor,discrete_gpu,gpu_vendor_disc,card_slot_mmc_support,card_slot_type,wifi,bluetooth,cellular,ethernet_port_speed
0.0,0,0.0,64799,64799,12,ноутбук,9S7-16R612-623,2022,без ОС,False,черный,пластик,пластик,стандартный тачпад,False,False,IPS,15.6,Full HD (1920x1080),матовое,False,144.0,,141.0,нет,Core i5-11400H,6.0,6,0,12,2.7,4.5,DDR4,8,3200.0,Intel UHD Graphics,GTX 1650,256,0,0,1.0,нет,True,HDMI,3.5 мм jack (микрофон/аудио),USB 3.2 Gen1 x3,USB 3.2 Gen1,нет,нет,False,Li-Pol,51.0,,254.0,359.0,21.7,1.86,2,64,1,нет,HDMI 1.4b,есть,PCIe,,,120,NVIDIA,GDDR6,4,,,40,0,0.0,MSI,GF63 Thin 11SC-623RU,False,True,single,Intel,True,GeForce,False,,WI-FI 6 (802.11ax), Bluetooth 5.2,,1.0
0.0,0,0.0,64999,64999,0,ноутбук,90NB0RL4-M00B50,2021,Windows 11 Home Single Language,False,черный,алюминий,алюминий,стандартный тачпад,False,False,IPS,14.0,Full HD (1920x1080),матовое,False,60.0,250.0,157.0,нет,Core i5-1135G7,4.0,4,0,8,2.4,4.2,DDR4,16,3200.0,Intel Iris Xe Graphics,,512,0,0,1.0,microSD,False,"HDMI, USB Type-C",3.5 мм jack (микрофон/аудио),"USB 3.2 Gen1, USB 2.0 x2",USB4,нет,Thunderbolt 4,True,Li-Ion,4335.0,7.0,213.0,324.0,15.9,1.4,интегрированная,16,нет,,HDMI 1.4,есть,PCIe,12 мес.,NTSC 45%,65,,,,,,,0,0.0,ASUS,VivoBook S14 S433EA-EB2130W,False,True,single,Intel,False,,False,microSD,WI-FI 6 (802.11ax), Bluetooth 5.0,,
0.0,0,0.0,64999,64999,0,ноутбук,90NB0RL4-M00LY0,2021,Windows 11 Home Single Language,False,черный,алюминий,алюминий,сенсорный NumPad,False,False,IPS,14.0,Full HD (1920x1080),матовое,False,60.0,400.0,157.0,нет,Core i5-1135G7,4.0,4,0,8,2.4,4.2,DDR4,16,3200.0,Intel Iris Xe Graphics,,512,0,0,1.0,microSD,False,"HDMI, USB Type-C",3.5 мм jack (микрофон/аудио),"USB 3.2 Gen1, USB 2.0 x2",нет,,Thunderbolt 4,True,Li-Ion,4335.0,7.0,213.0,324.0,15.9,1.4,интегрированная,16,нет,нет,HDMI 1.4,,PCIe,12 мес.,sRGB 100%,65,,,,,,,0,0.0,ASUS,VivoBook S14 S433EA-KI2324W,False,True,single,Intel,False,,False,microSD,WI-FI 5 (802.11ac), Bluetooth 4.1,,
0.0,0,100.0,64999,64999,0,ноутбук,90NB0QJ1-M05590,2021,Windows 10 Home Single Language,False,черный,пластик,пластик,стандартный тачпад,False,False,IPS,15.6,Full HD (1920x1080),матовое,False,60.0,250.0,141.0,нет,Core i5-10300H,4.0,4,0,8,2.5,4.5,DDR4,8,,Intel UHD Graphics,GTX 1650,512,0,0,1.0,"SD, MMC",True,HDMI,3.5 мм jack (микрофон/аудио),"USB 3.2 Gen1, USB 2.0 x2",USB 3.2 Gen1,нет,нет,False,Li-Ion,42.0,,248.0,359.0,21.9,2.14,интегрированная + 1 слот,16,1,,HDMI 1.4,есть,PCIe,12 мес.,NTSC 45%,150,NVIDIA,GDDR6,4,,,,0,0.0,ASUS,VivoBook 15 F571LH-BQ333T,False,True,single,Intel,True,GeForce,True,SD,WI-FI 5 (802.11ac), Bluetooth 4.1,,1.0
4.5,15,97.89,64999,64999,12,ноутбук,90NB0SG1-M38540,2021,Windows 11 Home Single Language,False,черный,алюминий,пластик,стандартный тачпад,False,False,OLED,15.6,Full HD (1920x1080),глянцевое,False,60.0,400.0,141.0,нет,Core i5-1135G7,4.0,4,0,8,2.4,4.2,DDR4,8,3200.0,Intel Iris Xe Graphics,,512,0,0,1.0,microSD,False,HDMI,3.5 мм jack (микрофон/аудио),"USB 3.2 Gen1, USB 2.0 x2",USB 3.2 Gen1,нет,нет,False,Li-Ion,42.0,,235.0,359.0,17.9,1.8,интегрированная + 1 слот,24,1,,HDMI 1.4,есть,PCIe,,DCI-P3 100%,65,,,,,,,0,0.0,ASUS,VivoBook 15 K513EA-L11998W,False,True,single,Intel,False,,False,microSD,WI-FI 6 (802.11ax), Bluetooth 5.0,,
4.5,66,98.95,64999,64999,12,ноутбук,90NB0SG2-M38550,2021,Windows 11 Home Single Language,False,серебристый,алюминий,пластик,стандартный тачпад,False,False,OLED,15.6,Full HD (1920x1080),глянцевое,False,60.0,400.0,141.0,нет,Core i5-1135G7,4.0,4,0,8,2.4,4.2,DDR4,8,3200.0,Intel Iris Xe Graphics,,512,0,0,1.0,microSD,False,HDMI,3.5 мм jack (микрофон/аудио),"USB 3.2 Gen1, USB 2.0 x2",USB 3.2 Gen1,нет,нет,False,Li-Ion,42.0,,235.0,359.0,17.9,1.8,интегрированная + 1 слот,24,1,,HDMI 1.4,есть,PCIe,,DCI-P3 100%,65,,,,,,,0,0.0,ASUS,VivoBook 15 K513EA-L12013W,False,True,single,Intel,False,,False,microSD,WI-FI 6 (802.11ax), Bluetooth 5.0,,
5.0,20,99.37,64999,64999,0,ноутбук,90NB0SG3-M38560,2021,Windows 11 Home Single Language,False,золотистый,алюминий,пластик,стандартный тачпад,False,False,OLED,15.6,Full HD (1920x1080),глянцевое,False,60.0,400.0,141.0,нет,Core i5-1135G7,4.0,4,0,8,2.4,4.2,DDR4,8,3200.0,Intel Iris Xe Graphics,,512,0,0,1.0,microSD,False,HDMI,3.5 мм jack (микрофон/аудио),"USB 3.2 Gen1, USB 2.0 x2",USB 3.2 Gen1,нет,нет,False,Li-Ion,42.0,,235.0,359.0,17.9,1.8,интегрированная + 1 слот,24,1,,HDMI 1.4,есть,PCIe,12 мес.,DCI-P3 100%,65,,,,,,,0,0.0,ASUS,VivoBook 15 K513EA-L12014W,False,True,single,Intel,False,,False,microSD,WI-FI 6 (802.11ax), Bluetooth 5.0,,
0.0,0,0.0,64999,64999,0,ноутбук,90NB0NL1-M15220,2019,без ОС,False,черный,пластик,пластик,стандартный тачпад,True,False,IPS,15.6,Full HD (1920x1080),матовое,False,60.0,250.0,141.0,нет,Core i5-9300H,4.0,4,0,8,2.4,4.1,DDR4,16,2666.0,Intel UHD Graphics 630,GTX 1650,512,0,0,1.0,"SD, MMC",True,HDMI,"3.5 мм jack (микрофон/аудио), 3.5 мм jack (аудио)","USB 3.2 Gen1, USB 2.0 x2",USB 3.2 Gen1,,нет,False,Li-Ion,42.0,5.0,248.0,359.0,21.9,2.14,интегрированная + 1 слот,16,нет,,HDMI 1.4,есть,PCIe,12 мес.,NTSC 45%,150,NVIDIA,GDDR5,4,,,,0,0.0,ASUS,VivoBook A571GT-BQ938,False,True,single,Intel,True,GeForce,True,SD,WI-FI 5 (802.11ac), Bluetooth 4.2,,1.0
4.5,10,96.93,64999,64999,12,ноутбук,NX.HF9ER.029,2019,Linux,False,черный,пластик,пластик,стандартный тачпад,False,False,TN,15.6,Full HD (1920x1080),матовое,False,60.0,,141.0,нет,Ryzen 7 3700U,4.0,4,0,8,2.3,4.0,DDR4,8,2133.0,AMD Radeon RX Vega 10,,256,0,0,0.3,нет,True,HDMI,3.5 мм jack (микрофон/аудио),"USB 3.2 Gen1, USB 2.0 x2",нет,нет,нет,False,Li-Ion,4810.0,7.0,248.0,363.4,20.35,1.9,2,16,,,,есть,PCIe,,NTSC 45%,,,,,,,,0,0.0,Acer,Aspire 3 A315-42-R4WX,False,True,,AMD,False,,False,,WI-FI 5 (802.11ac), Bluetooth 4.2,,1.0
0.0,0,0.0,68499,64999,12,ноутбук,NH.QBFER.003,2021,без ОС,False,черный,пластик,пластик,стандартный тачпад,True,False,IPS,15.6,Full HD (1920x1080),матовое,False,60.0,250.0,141.0,нет,Ryzen 7 5700U,8.0,8,0,16,1.8,4.3,DDR4,8,3200.0,AMD Radeon Graphics,GTX 1650,512,0,0,1.0,нет,True,HDMI,3.5 мм jack (микрофон/аудио),"USB 2.0, USB 3.2 Gen1 x2",USB 3.2 Gen1,нет,нет,False,Li-Ion,48.0,8.0,254.5,363.4,23.2,2.15,2,32,,,,,PCIe,,NTSC 45%,135,NVIDIA,GDDR6,4,,,,3500,5.1,Acer,Aspire 7 A715-42G-R25R,False,True,single,AMD,True,GeForce,False,,WI-FI 6 (802.11ax), Bluetooth 4.1,,1.0
5.0,16,99.17,69999,64999,12,ноутбук,NH.QBFER.001,2021,без ОС,True,черный,пластик,пластик,стандартный тачпад,True,False,IPS,15.6,Full HD (1920x1080),матовое,False,,250.0,141.0,нет,Ryzen 5 5500U,6.0,6,0,12,2.1,4.0,DDR4,8,3200.0,AMD Radeon Graphics,GTX 1650,256,0,0,1.0,нет,True,HDMI,3.5 мм jack (микрофон/аудио),"USB 2.0, USB 3.2 Gen1 x2",USB 3.2 Gen1,,нет,False,Li-Ion,48.0,10.0,254.5,363.4,22.9,2.15,2,32,,,,,PCIe,,NTSC 45%,135,NVIDIA,GDDR6,4,,,,5000,7.1,Acer,Aspire 7 A715-42G-R6VJ,False,True,single,AMD,True,GeForce,False,,WI-FI 6 (802.11ax), Bluetooth 5.0,,1.0
4.0,1,0.0,64999,64999,24,ноутбук,,2022,Windows 11 Home,False,голубой,алюминий,алюминий,стандартный тачпад,False,False,IPS,15.6,Full HD (1920x1080),матовое,False,60.0,300.0,141.0,нет,Core i7-1195G7,4.0,4,0,8,2.9,5.0,LPDDR4x,16,,Intel Iris Xe Graphics,,512,0,0,2.0,microSD,False,"HDMI, USB Type-C",3.5 мм jack (микрофон/аудио),USB 3.2 Gen1 x2,"USB 3.2 Gen1, USB 2.0",нет,нет,True,Li-Pol,50.0,,237.0,360.3,15.3,1.6,интегрированная,16,нет,нет,HDMI 1.4,есть,PCIe,,sRGB 100%,65,,,,,,,0,0.0,Infinix,InBook X2 PLUS XL25,False,True,single,Intel,False,,False,microSD,WI-FI 5 (802.11ac), Bluetooth 5.1,,
4.0,1,0.0,64999,64999,24,ноутбук,,2022,Windows 11 Home,False,серый,алюминий,алюминий,стандартный тачпад,False,False,IPS,15.6,Full HD (1920x1080),матовое,False,60.0,300.0,141.0,нет,Core i7-1195G7,4.0,4,0,8,2.9,5.0,LPDDR4x,16,,Intel Iris Xe Graphics,,512,0,0,2.0,microSD,False,"HDMI, USB Type-C",3.5 мм jack (микрофон/аудио),USB 3.2 Gen1 x2,"USB 3.2 Gen1, USB 2.0",нет,нет,True,Li-Pol,50.0,,237.0,360.3,15.3,1.6,интегрированная,16,нет,нет,HDMI 1.4,есть,PCIe,,sRGB 100%,65,,,,,,,0,0.0,Infinix,InBook X2 PLUS XL25,False,True,single,Intel,False,,False,microSD,WI-FI 5 (802.11ac), Bluetooth 5.1,,
4.5,51,99.5,74999,65999,12,ноутбук,90NB0UY2-M02110,2021,Windows 11 Home Single Language,False,синий,алюминий,пластик,сенсорный NumPad,False,False,OLED,14.0,2880x1800,глянцевое,False,90.0,400.0,243.0,нет,Core i5-11300H,4.0,4,0,8,3.1,4.4,DDR4,8,3200.0,Intel Iris Xe Graphics,,512,0,0,1.0,microSD,False,"HDMI, USB Type-C",3.5 мм jack (микрофон/аудио),"USB 3.2 Gen1, USB 2.0 x2",USB4,нет,Thunderbolt 4,True,Li-Ion,63.0,6.0,228.5,317.4,19.3,1.4,интегрированная,8,нет,,HDMI 1.4,,PCIe,,DCI-P3 100%,65,,,,,,,9000,12.0,ASUS,VivoBook Pro 14 K3400PA-KM043W,False,True,single,Intel,False,,False,microSD,WI-FI 6 (802.11ax), Bluetooth 5.0,,
5.0,5,100.0,65999,65999,12,ноутбук,5405-3565,2021,Windows 10 Home Single Language,False,серебристый,пластик,пластик,стандартный тачпад,False,False,TN,14.0,Full HD (1920x1080),матовое,False,60.0,220.0,157.0,нет,Ryzen 7 4700U,8.0,8,0,8,2.0,4.1,DDR4,8,3200.0,AMD Radeon Graphics,,512,0,0,1.0,microSD,False,"HDMI, USB Type-C",3.5 мм jack (микрофон/аудио),USB 3.2 Gen1 x2,USB 3.2 Gen1,нет,нет,True,Li-Pol,40.0,,216.2,321.3,17.9,1.4,,32,,,HDMI 1.4,,PCIe,,NTSC 45%,,,,,,,,0,0.0,Dell,Inspiron 5405-3565,False,True,single,AMD,False,,False,microSD,WI-FI 5 (802.11ac), Bluetooth 4.2,,
4.5,48,98.78,65999,65999,12,ноутбук,90NB0US1-M01060,2021,без ОС,False,серебристый,алюминий,пластик,стандартный тачпад,False,False,OLED,15.6,Full HD (1920x1080),глянцевое,False,60.0,400.0,141.0,нет,Ryzen 5 5600H,6.0,6,0,12,3.3,4.2,LPDDR4,16,4267.0,AMD Radeon Graphics,,512,0,0,1.0,microSD,False,HDMI,3.5 мм jack (микрофон/аудио),"USB 3.2 Gen1, USB 2.0 x2",USB 3.2 Gen1,нет,нет,False,Li-Ion,63.0,,235.3,359.8,19.5,1.6,интегрированная,16,нет,,HDMI 1.4,,PCIe,,DCI-P3 100%,90,,,,,,,0,0.0,ASUS,VivoBook PRO 15 OLED M3500QA-L1072,False,True,single,AMD,False,,False,microSD,WI-FI 5 (802.11ac), Bluetooth 5.0,,
5.0,2,100.0,65999,65999,12,ноутбук,NX.EG9ER.01K,2021,Windows 10 Pro,False,черный,пластик,пластик,стандартный тачпад,False,False,TN,15.6,Full HD (1920x1080),матовое,False,60.0,220.0,141.0,нет,Ryzen 5 3500U,4.0,4,0,8,2.1,3.7,DDR4,8,2400.0,AMD Radeon Graphics,,512,0,0,0.3,нет,True,HDMI,3.5 мм jack (микрофон/аудио),"USB 2.0, USB 3.2 Gen1 x2",нет,нет,нет,False,Li-Ion,37.0,9.0,250.5,363.4,19.9,1.9,интегрированная + 1 слот,12,нет,,HDMI 1.4,есть,PCIe,,NTSC 45%,45,,,,,,,0,0.0,Acer,Extensa 15 EX215-22-R1PZ,False,True,,AMD,False,,False,,WI-FI 5 (802.11ac), Bluetooth 4.2,,1.0
5.0,1,0.0,66499,66499,12,ноутбук,90NB0TY1-M23760,2021,без ОС,False,серый,алюминий,пластик,стандартный тачпад,True,False,IPS,15.6,Full HD (1920x1080),матовое,False,60.0,250.0,141.0,нет,Core i5-1135G7,4.0,4,0,8,2.4,4.2,DDR4,8,3200.0,Intel Iris Xe Graphics,,512,0,0,0.3,microSD,False,HDMI,3.5 мм jack (микрофон/аудио),"USB 3.2 Gen1, USB 2.0 x2",USB 3.2 Gen1,нет,нет,False,Li-Ion,37.0,,235.0,360.2,19.9,1.8,интегрированная + 1 слот,12,нет,,HDMI 1.4,есть,PCIe,,NTSC 45%,65,,,,,,,0,0.0,ASUS,Vivobook 15 X515EA-BQ1185,False,True,single,Intel,False,,False,microSD,WI-FI 5 (802.11ac), Bluetooth 4.1,,
4.5,6,100.0,73999,66599,12,ноутбук,90NB0SM1-M00DH0,2021,Windows 11 Home Single Language,False,серый,алюминий,алюминий,сенсорный NumPad,False,False,IPS,14.0,Full HD (1920x1080),матовое,False,60.0,400.0,157.0,нет,Core i5-1135G7,4.0,4,0,8,2.4,4.2,LPDDR4x,8,4267.0,Intel Iris Xe Graphics,,512,0,0,1.0,microSD,False,"HDMI, USB Type-C x2",нет,USB 3.2 Gen1,USB4 x2,нет,Thunderbolt 4,True,Li-Ion,67.0,,208.0,319.0,13.9,1.17,интегрированная,8,нет,,HDMI 2.0b,есть,PCIe,,sRGB 100%,65,,,,,,,7400,10.0,ASUS,ZenBook 14 UX425EA-KI837W,False,True,single,Intel,False,,False,microSD,WI-FI 6 (802.11ax), Bluetooth 5.0,,
0.0,0,0.0,66799,66799,12,ноутбук,A1568K1035WI,2022,Windows 11 Pro,False,черный,пластик,пластик,стандартный тачпад,False,False,IPS,15.6,Full HD (1920x1080),матовое,False,60.0,250.0,141.0,нет,Core i5-1035G1,4.0,4,0,8,1.0,3.6,DDR4,8,2666.0,Intel UHD Graphics,,512,0,0,2.0,microSD,False,"HDMI, USB Type-C",3.5 мм jack (микрофон/аудио),USB 3.2 Gen1 x2,USB 3.2 Gen1,нет,нет,True,Li-Ion,3350.0,5.0,245.0,370.0,22.0,1.56,интегрированная,8,нет,нет,"HDMI 2.0, DP 1.4",есть,SATA,,NTSC 45%,65,,,,,,,0,0.0,Hiper,Workbook A1568K,False,True,,Intel,False,,False,microSD,WI-FI 5 (802.11ac), Bluetooth 4.2,,
0.0,0,0.0,66999,66999,0,ноутбук,90NX0441-M00D20,2022,Windows 11 Pro,False,черный,алюминий,пластик,стандартный тачпад,False,False,IPS,15.6,Full HD (1920x1080),матовое,False,60.0,250.0,141.0,нет,Core i5-1135G7,4.0,4,0,8,2.4,4.2,DDR4,8,3200.0,Intel Iris Xe Graphics,,512,0,0,1.0,нет,True,"HDMI, VGA (D-Sub), USB Type-C",3.5 мм jack (микрофон/аудио),"USB 2.0, USB 3.2 Gen2 x2",USB 3.2 Gen1,нет,нет,True,Li-Ion,42.0,,236.5,358.0,19.4,1.73,интегрированная + 1 слот,40,1,нет,HDMI 1.4,есть,PCIe,12 мес.,NTSC 45%,65,,,,,,,0,0.0,ASUS,ExpertBook B1500CEAE-BQ2586X,False,True,,Intel,False,,False,,WI-FI 6 (802.11ax), Bluetooth 5.2,,1.0
0.0,0,100.0,66999,66999,12,ноутбук,NX.A8EER.00N,2021,Windows 11 Home,False,черный,алюминий,пластик,стандартный тачпад,False,False,IPS,15.6,Full HD (1920x1080),матовое,False,60.0,250.0,141.0,нет,Ryzen 7 5700U,8.0,8,0,16,1.8,4.3,DDR4,8,3200.0,AMD Radeon Graphics,RX 640,512,0,0,1.0,нет,True,HDMI,3.5 мм jack (микрофон/аудио),"USB 2.0, USB 3.2 Gen1 x2",USB 3.2 Gen1,,нет,False,Li-Ion,48.0,10.0,250.5,363.4,17.95,1.8,интегрированная + 1 слот,24,1,,,есть,PCIe,,,45,AMD,GDDR5,,,,,0,0.0,Acer,Aspire 5 A515-45G-R378,False,True,single,AMD,True,Radeon,False,,WI-FI 5 (802.11ac), Bluetooth 5.0,,1.0
5.0,3,0.0,74999,67499,0,ноутбук,90NB0RZ1-M18770,2021,Windows 11 Home Single Language,False,серый,алюминий,алюминий,сенсорный NumPad,False,False,OLED,13.3,Full HD (1920x1080),глянцевое,True,60.0,550.0,166.0,нет,Core i5-1135G7,4.0,4,0,8,2.4,4.2,LPDDR4x,8,4267.0,Intel Iris Xe Graphics,,512,0,0,1.0,нет,False,"HDMI, USB Type-C x2",нет,USB 3.2 Gen1,USB4 x2,нет,Thunderbolt 4,True,Li-Ion,67.0,,211.0,305.0,13.9,1.3,интегрированная,8,нет,нет,HDMI 1.4,,PCIe,12 мес.,DCI-P3 100%,65,,,,,VESA DisplayHDR 500 True Black,,7500,10.0,ASUS,ZenBook Flip 13 UX363EA-HP784W,True,True,single,Intel,False,,False,,WI-FI 6 (802.11ax), Bluetooth 5.0,,
0.0,0,0.0,74999,67499,0,ноутбук,90NB0W95-M003A0,2022,Windows 11 Home Single Language,False,черный,алюминий,алюминий,сенсорный NumPad,True,False,OLED,14.0,2880x1800,глянцевое,False,90.0,600.0,243.0,,Ryzen 5 5625U,6.0,6,0,12,2.3,4.3,LPDDR4x,8,4267.0,AMD Radeon Graphics,,512,0,0,1.0,microSD,False,"HDMI, USB Type-C x2",3.5 мм jack (микрофон/аудио),USB 3.2 Gen2,нет,,нет,True,Li-Ion,75.0,,220.6,313.6,16.9,1.39,интегрированная,8,нет,нет,HDMI 2.0,,PCIe,12 мес.,DCI-P3 100%,65,,,,,VESA DisplayHDR 600 True Black,,7500,10.0,ASUS,ZenBook 14 UM3402YA-KM069W,False,True,single,AMD,False,,False,microSD,WI-FI 6 (802.11ax),,,
4.5,6,100.0,79999,67999,0,ноутбук,90NB0VZ2-M004C0,2021,Windows 11 Home Single Language,False,синий,алюминий,пластик,стандартный тачпад,True,False,OLED,14.0,2880x1800,глянцевое,False,90.0,600.0,243.0,нет,Ryzen 5 5600H,6.0,6,0,12,3.3,4.2,DDR4,16,3200.0,AMD Radeon Graphics,,512,0,0,1.0,microSD,False,HDMI,3.5 мм jack (микрофон/аудио),"USB 3.2 Gen1, USB 2.0 x2",USB 3.2 Gen1,нет,нет,False,Li-Ion,63.0,,228.5,317.4,19.2,1.45,интегрированная,16,нет,нет,HDMI 1.4,есть,PCIe,12 мес.,DCI-P3 100%,90,,,,,VESA DisplayHDR 600 True Black,,12000,15.0,ASUS,VivoBook PRO 14 M3401QA-KM133W,False,True,single,AMD,False,,False,microSD,WI-FI 6 (802.11ax), Bluetooth 5.0,,
4.5,37,98.86,79999,67999,0,ноутбук,90NB0UY3-M02120,2021,Windows 11 Home Single Language,False,серебристый,алюминий,пластик,сенсорный NumPad,False,False,OLED,14.0,2880x1800,глянцевое,False,90.0,400.0,243.0,нет,Core i5-11300H,4.0,4,0,8,3.1,4.4,DDR4,16,3200.0,Intel Iris Xe Graphics,,512,0,0,1.0,microSD,False,"HDMI, USB Type-C",3.5 мм jack (микрофон/аудио),"USB 3.2 Gen1, USB 2.0 x2",USB4,нет,Thunderbolt 4,True,Li-Ion,63.0,6.0,228.5,317.4,19.3,1.4,интегрированная,16,нет,,HDMI 1.4,,PCIe,12 мес.,DCI-P3 100%,65,,,,,,,12000,15.0,ASUS,VivoBook Pro 14 K3400PA-KM045W,False,True,single,Intel,False,,False,microSD,WI-FI 6 (802.11ax), Bluetooth 5.0,,
4.5,88,99.68,75999,68399,12,ноутбук,9S7-158L12-237,2021,без ОС,True,черный,алюминий,пластик,стандартный тачпад,False,False,IPS,15.6,Full HD (1920x1080),матовое,False,144.0,250.0,141.0,нет,Ryzen 5 5600H,6.0,6,0,12,3.3,4.2,DDR4,16,3200.0,AMD Radeon Graphics,RX 6600M,512,0,0,1.0,нет,True,"HDMI, USB Type-C",3.5 мм jack (микрофон/аудио),"USB 2.0, USB 3.2 Gen1 x2",USB 3.2 Gen1,,нет,False,Li-Pol,,5.5,259.0,359.0,23.95,2.35,2,64,нет,нет,"HDMI 2.0, DP 1.4",есть,PCIe,,NTSC 45%,180,AMD,GDDR6,8,,,,7600,10.0,MSI,Alpha 15 B5EEK-237XRU,False,True,RGB,AMD,True,Radeon,False,,WI-FI 6 (802.11ax), Bluetooth 5.1,,1.0
4.5,75,99.77,75999,68399,12,ноутбук,9S7-17L212-853,2021,без ОС,True,черный,пластик,пластик,стандартный тачпад,False,False,IPS,17.3,Full HD (1920x1080),матовое,False,144.0,,127.0,нет,Core i5-11400H,6.0,6,0,12,2.7,4.5,DDR4,16,3200.0,Intel UHD Graphics,GTX 1650,512,0,0,1.0,нет,True,HDMI,3.5 мм jack (микрофон/аудио),"USB 2.0, USB 3.2 Gen1 x2",USB 3.2 Gen1,нет,нет,False,Li-Ion,53.5,5.5,273.0,398.0,25.2,2.6,2,64,,нет,,есть,PCIe,,,150,NVIDIA,GDDR6,4,,,60,7600,10.0,MSI,Katana GF76 11SC-853XRU,False,True,single,Intel,True,GeForce,False,,WI-FI 6 (802.11ax), Bluetooth 5.2,,1.0
3.0,1,98.96,68999,68999,0,ноутбук,UD-50UK823SO,2021,Windows 11 Home Single Language,False,серый,алюминий,алюминий,стандартный тачпад,False,False,IPS,14.0,Full HD (1920x1080),матовое,False,60.0,,157.0,нет,Core i5-1155G7,4.0,4,0,8,2.5,4.5,DDR4,16,3200.0,Intel Iris Xe Graphics,,512,0,0,1.0,microSD,False,"HDMI, USB Type-C",3.5 мм jack (микрофон/аудио),"USB 3.2 Gen1, USB 3.2 Gen2",USB4,,Thunderbolt 4,True,Li-Ion,36.0,,216.8,322.0,17.2,0.99,интегрированная + 1 слот,16,нет,,"HDMI 2.0, DP 1.4",есть,PCIe,24 мес.,,65,,,,,,,0,0.0,GIGABYTE,U4 UD,False,True,single,Intel,False,,False,microSD,WI-FI 6 (802.11ax), Bluetooth 5.2,,
4.5,11,100.0,74999,68999,12,ультрабук,53013MNG,2021,Windows 11 Home,False,серый,алюминий,алюминий,стандартный тачпад,True,False,IPS,14.0,2160x1440,глянцевое,False,60.0,300.0,185.0,нет,Ryzen 5 5500U,6.0,6,0,12,2.1,4.0,DDR4,16,3200.0,AMD Radeon Graphics,,512,0,0,1.0,0,False,"HDMI, USB Type-C",3.5 мм jack (микрофон/аудио),USB 3.2 Gen1 x2,USB 3.2 Gen2,нет,нет,True,Li-Pol,56.0,,223.8,307.5,15.9,1.49,,,,нет,,,PCIe,,sRGB 100%,65,,,,,,,6000,8.0,HUAWEI,MateBook 14 KLVL-W56W,False,True,single,AMD,False,,False,,WI-FI 6 (802.11ax), Bluetooth 5.0,,
0.0,0,0.0,69799,69799,12,ноутбук,90NB0SG2-M00EV0,2021,Windows 11 Home Single Language,False,серебристый,алюминий,пластик,стандартный тачпад,False,False,OLED,15.6,Full HD (1920x1080),глянцевое,False,60.0,600.0,141.0,нет,Core i5-1135G7,4.0,4,0,8,2.4,4.2,DDR4,8,3200.0,Intel Iris Xe Graphics,,512,0,0,1.0,microSD,False,HDMI,3.5 мм jack (аудио),"USB 3.2 Gen1, USB 2.0 x2",USB 3.2 Gen1,нет,нет,False,Li-Ion,42.0,5.5,235.0,359.0,17.9,1.8,интегрированная + 1 слот,16,1,,HDMI 1.4,есть,PCIe,,DCI-P3 100%,65,,,,,VESA DisplayHDR 600 True Black,,0,0.0,ASUS,VivoBook 15 OLED K513EA-L11994W,False,True,single,Intel,False,,False,microSD,WI-FI 5 (802.11ac), Bluetooth 4.1,,
4.5,20,99.13,69999,69999,12,ноутбук,90NB0SL2-M008F0,2021,Windows 11 Home Single Language,False,сиреневый,алюминий,алюминий,сенсорный NumPad,False,False,OLED,13.3,Full HD (1920x1080),глянцевое,False,60.0,550.0,166.0,нет,Core i5-1135G7,4.0,4,0,8,2.4,4.2,LPDDR4x,8,4267.0,Intel Iris Xe Graphics,,512,0,0,1.0,microSD,False,"HDMI, USB Type-C x2",3.5 мм jack (микрофон/аудио),USB 3.2 Gen1,USB4 x2,нет,Thunderbolt 4,True,Li-Pol,67.0,10.0,203.0,304.2,13.9,1.14,интегрированная,8,нет,,HDMI 2.0b,есть,PCIe,,DCI-P3 100%,65,,,,,VESA DisplayHDR 500 True Black,,0,0.0,ASUS,ZenBook 13 OLED UX325EA-KG669W,False,True,single,Intel,False,,False,microSD,WI-FI 6 (802.11ax), Bluetooth 5.0,,
